n,data_inserimento,partito,valore
769,2021-03-29,Fratelli d'Italia,18.5
769,2021-03-29,Alleanza Verdi Sinistra,1.4
769,2021-03-29,Lega,23.3
769,2021-03-29,Movimento 5 Stelle,15.6
769,2021-03-29,+Europa,1.3
769,2021-03-29,Azione,3.2
769,2021-03-29,Italia Viva,3.1
769,2021-03-29,Altri,7.1
768,2021-03-29,Partito Democratico,18.3
768,2021-03-29,Forza Italia,10.3
768,2021-03-29,Fratelli d'Italia,17.8
768,2021-03-29,Alleanza Verdi Sinistra,3.3
768,2021-03-29,Lega,23.2
768,2021-03-29,Movimento 5 Stelle,16.0
768,2021-03-29,+Europa,1.3
768,2021-03-29,Azione,3.1
768,2021-03-29,Italia Viva,2.2
768,2021-03-29,Altri,2.9
767,2021-03-27,Partito Democratico,18.0
767,2021-03-27,Forza Italia,6.5
767,2021-03-27,Fratelli d'Italia,16.5
767,2021-03-27,Alleanza Verdi Sinistra,1.5
767,2021-03-27,Lega,24.5
767,2021-03-27,Movimento 5 Stelle,16.5
767,2021-03-27,Azione,3.0
767,2021-03-27,Italia Viva,2.5
767,2021-03-27,Altri,3.5
766,2021-03-23,Partito Democratico,19.0
766,2021-03-23,Forza Italia,6.7
766,2021-03-23,Fratelli d'Italia,17.1
766,2021-03-23,Alleanza Verdi Sinistra,2.4
766,2021-03-23,Lega,23.3
766,2021-03-23,Movimento 5 Stelle,17.5
766,2021-03-23,+Europa,1.2
766,2021-03-23,Azione,3.4
766,2021-03-23,Italia Viva,2.3
766,2021-03-23,Altri,5.1
765,2021-03-22,Partito Democratico,19.7
765,2021-03-22,Forza Italia,6.1
765,2021-03-22,Fratelli d'Italia,18.8
765,2021-03-22,Alleanza Verdi Sinistra,1.5
765,2021-03-22,Lega,23.6
765,2021-03-22,Movimento 5 Stelle,15.3
765,2021-03-22,+Europa,1.2
765,2021-03-22,Azione,2.9
765,2021-03-22,Italia Viva,3.1
765,2021-03-22,Altri,8.3
764,2021-03-22,Partito Democratico,18.0
764,2021-03-22,Forza Italia,10.5
764,2021-03-22,Fratelli d'Italia,17.6
764,2021-03-22,Alleanza Verdi Sinistra,3.2
764,2021-03-22,Lega,23.6
764,2021-03-22,Movimento 5 Stelle,15.8
764,2021-03-22,+Europa,1.5
764,2021-03-22,Azione,3.2
764,2021-03-22,Italia Viva,2.3
764,2021-03-22,Altri,4.5
763,2021-03-16,Partito Democratico,17.4
763,2021-03-16,Forza Italia,6.5
763,2021-03-16,Fratelli d'Italia,17.0
763,2021-03-16,Alleanza Verdi Sinistra,2.8
763,2021-03-16,Lega,24.2
763,2021-03-16,Movimento 5 Stelle,17.0
763,2021-03-16,+Europa,2.0
763,2021-03-16,Azione,3.2
763,2021-03-16,Italia Viva,2.2
763,2021-03-16,Altri,8.6
762,2021-03-15,Partito Democratico,17.3
762,2021-03-15,Forza Italia,10.4
762,2021-03-15,Fratelli d'Italia,17.5
762,2021-03-15,Alleanza Verdi Sinistra,1.4
762,2021-03-15,Lega,23.5
762,2021-03-15,Movimento 5 Stelle,16.0
762,2021-03-15,+Europa,1.9
762,2021-03-15,Azione,3.5
762,2021-03-15,Italia Viva,2.4
762,2021-03-15,Altri,2.8
761,2021-03-15,Partito Democratico,19.2
761,2021-03-15,Forza Italia,5.9
761,2021-03-15,Fratelli d'Italia,18.5
761,2021-03-15,Alleanza Verdi Sinistra,1.1
761,2021-03-15,Lega,23.9
761,2021-03-15,Movimento 5 Stelle,15.7
761,2021-03-15,+Europa,1.6
761,2021-03-15,Azione,3.2
761,2021-03-15,Italia Viva,3.0
761,2021-03-15,Altri,7.5
760,2021-03-09,Partito Democratico,16.6
760,2021-03-09,Forza Italia,7.0
760,2021-03-09,Fratelli d'Italia,16.8
760,2021-03-09,Alleanza Verdi Sinistra,2.1
760,2021-03-09,Lega,23.5
760,2021-03-09,Movimento 5 Stelle,17.2
760,2021-03-09,+Europa,2.3
760,2021-03-09,Azione,3.7
760,2021-03-09,Italia Viva,2.5
760,2021-03-09,Altri,8.3
759,2021-03-08,Partito Democratico,19.1
759,2021-03-08,Forza Italia,6.2
759,2021-03-08,Fratelli d'Italia,18.9
759,2021-03-08,Alleanza Verdi Sinistra,1.1
759,2021-03-08,Lega,23.5
759,2021-03-08,Movimento 5 Stelle,15.2
759,2021-03-08,+Europa,1.7
759,2021-03-08,Azione,3.4
759,2021-03-08,Italia Viva,2.9
759,2021-03-08,Altri,8.0
758,2021-03-08,Partito Democratico,18.3
758,2021-03-08,Forza Italia,10.5
758,2021-03-08,Fratelli d'Italia,17.6
758,2021-03-08,Alleanza Verdi Sinistra,1.5
758,2021-03-08,Lega,23.7
758,2021-03-08,Movimento 5 Stelle,14.1
758,2021-03-08,+Europa,2.2
758,2021-03-08,Azione,3.6
758,2021-03-08,Italia Viva,2.6
758,2021-03-08,Altri,2.9
757,2021-03-05,Partito Democratico,18.3
757,2021-03-05,Forza Italia,7.6
757,2021-03-05,Fratelli d'Italia,16.6
757,2021-03-05,Alleanza Verdi Sinistra,2.1
757,2021-03-05,Lega,23.6
757,2021-03-05,Movimento 5 Stelle,14.5
757,2021-03-05,+Europa,1.7
757,2021-03-05,Azione,3.5
757,2021-03-05,Italia Viva,3.2
757,2021-03-05,Altri,4.6
756,2021-03-02,Partito Democratico,19.4
756,2021-03-02,Forza Italia,6.2
756,2021-03-02,Fratelli d'Italia,18.5
756,2021-03-02,Alleanza Verdi Sinistra,1.3
756,2021-03-02,Lega,24.0
756,2021-03-02,Movimento 5 Stelle,15.0
756,2021-03-02,+Europa,1.5
756,2021-03-02,Azione,3.1
756,2021-03-02,Italia Viva,3.0
756,2021-03-02,Altri,7.0
755,2021-03-02,Partito Democratico,18.5
755,2021-03-02,Forza Italia,6.9
755,2021-03-02,Fratelli d'Italia,17.0
755,2021-03-02,Alleanza Verdi Sinistra,4.6
755,2021-03-02,Lega,23.4
755,2021-03-02,Movimento 5 Stelle,15.8
755,2021-03-02,+Europa,2.0
755,2021-03-02,Azione,3.9
755,2021-03-02,Italia Viva,2.8
755,2021-03-02,Altri,3.2
754,2021-03-01,Partito Democratico,19.0
754,2021-03-01,Forza Italia,7.6
754,2021-03-01,Fratelli d'Italia,17.2
754,2021-03-01,Lega,23.0
754,2021-03-01,Movimento 5 Stelle,15.4
754,2021-03-01,+Europa,2.3
754,2021-03-01,Azione,2.3
754,2021-03-01,Italia Viva,2.9
754,2021-03-01,Altri,5.1
753,2021-02-23,Partito Democratico,18.3
753,2021-02-23,Forza Italia,7.5
753,2021-02-23,Fratelli d'Italia,17.5
753,2021-02-23,Alleanza Verdi Sinistra,4.7
753,2021-02-23,Lega,23.1
753,2021-02-23,Movimento 5 Stelle,15.4
753,2021-02-23,+Europa,1.9
753,2021-02-23,Azione,3.9
753,2021-02-23,Italia Viva,2.6
753,2021-02-23,Altri,3.7
752,2021-02-22,Partito Democratico,19.7
752,2021-02-22,Forza Italia,6.0
752,2021-02-22,Fratelli d'Italia,17.9
752,2021-02-22,Alleanza Verdi Sinistra,1.1
752,2021-02-22,Lega,23.6
752,2021-02-22,Movimento 5 Stelle,15.8
752,2021-02-22,+Europa,1.5
752,2021-02-22,Azione,3.4
752,2021-02-22,Italia Viva,3.3
752,2021-02-22,Altri,7.4
751,2021-02-22,Partito Democratico,19.2
751,2021-02-22,Forza Italia,10.6
751,2021-02-22,Fratelli d'Italia,17.4
751,2021-02-22,Alleanza Verdi Sinistra,4.6
751,2021-02-22,Lega,23.8
751,2021-02-22,Movimento 5 Stelle,13.3
751,2021-02-22,+Europa,2.0
751,2021-02-22,Azione,3.3
751,2021-02-22,Italia Viva,2.8
751,2021-02-22,Altri,2.9
750,2021-02-17,Partito Democratico,20.0
750,2021-02-17,Forza Italia,6.2
750,2021-02-17,Fratelli d'Italia,17.4
750,2021-02-17,Alleanza Verdi Sinistra,1.1
750,2021-02-17,Lega,24.0
750,2021-02-17,Movimento 5 Stelle,16.4
750,2021-02-17,+Europa,1.2
750,2021-02-17,Azione,3.2
750,2021-02-17,Italia Viva,3.3
750,2021-02-17,Altri,7.2
749,2021-02-16,Partito Democratico,18.8
749,2021-02-16,Forza Italia,6.9
749,2021-02-16,Fratelli d'Italia,16.2
749,2021-02-16,Alleanza Verdi Sinistra,1.8
749,2021-02-16,Lega,23.5
749,2021-02-16,Movimento 5 Stelle,15.4
749,2021-02-16,+Europa,2.1
749,2021-02-16,Azione,4.3
749,2021-02-16,Italia Viva,3.1
749,2021-02-16,Altri,7.9
748,2021-02-15,Partito Democratico,19.2
748,2021-02-15,Forza Italia,10.6
748,2021-02-15,Fratelli d'Italia,17.3
748,2021-02-15,Alleanza Verdi Sinistra,4.6
748,2021-02-15,Lega,23.9
748,2021-02-15,Movimento 5 Stelle,13.2
748,2021-02-15,+Europa,2.1
748,2021-02-15,Azione,3.4
748,2021-02-15,Italia Viva,2.8
748,2021-02-15,Altri,2.9
747,2021-02-09,Partito Democratico,19.0
747,2021-02-09,Forza Italia,6.4
747,2021-02-09,Fratelli d'Italia,16.5
747,2021-02-09,Alleanza Verdi Sinistra,1.7
747,2021-02-09,Lega,24.0
747,2021-02-09,Movimento 5 Stelle,15.8
747,2021-02-09,+Europa,1.9
747,2021-02-09,Azione,4.0
747,2021-02-09,Italia Viva,3.1
747,2021-02-09,Altri,8.6
746,2021-02-08,Partito Democratico,19.7
746,2021-02-08,Forza Italia,6.5
746,2021-02-08,Fratelli d'Italia,16.9
746,2021-02-08,Alleanza Verdi Sinistra,1.3
746,2021-02-08,Lega,24.5
746,2021-02-08,Movimento 5 Stelle,15.9
746,2021-02-08,+Europa,1.3
746,2021-02-08,Azione,3.3
746,2021-02-08,Italia Viva,3.4
746,2021-02-08,Altri,2.9
745,2021-02-08,Partito Democratico,19.4
745,2021-02-08,Forza Italia,10.5
745,2021-02-08,Fratelli d'Italia,16.9
745,2021-02-08,Alleanza Verdi Sinistra,2.9
745,2021-02-08,Lega,23.8
745,2021-02-08,Movimento 5 Stelle,13.6
745,2021-02-08,+Europa,2.2
745,2021-02-08,Azione,3.5
745,2021-02-08,Italia Viva,2.7
745,2021-02-08,Altri,3.0
744,2021-02-06,Partito Democratico,19.0
744,2021-02-06,Forza Italia,7.0
744,2021-02-06,Fratelli d'Italia,16.5
744,2021-02-06,Alleanza Verdi Sinistra,2.0
744,2021-02-06,Lega,24.0
744,2021-02-06,Movimento 5 Stelle,15.0
744,2021-02-06,+Europa,1.0
744,2021-02-06,Azione,3.0
744,2021-02-06,Italia Viva,3.0
744,2021-02-06,Altri,4.5
743,2021-02-03,Partito Democratico,19.5
743,2021-02-03,Forza Italia,7.7
743,2021-02-03,Fratelli d'Italia,15.2
743,2021-02-03,Alleanza Verdi Sinistra,1.6
743,2021-02-03,Lega,24.3
743,2021-02-03,Movimento 5 Stelle,14.1
743,2021-02-03,+Europa,4.8
743,2021-02-03,Italia Viva,3.5
743,2021-02-03,Altri,5.3
742,2021-02-02,Partito Democratico,19.5
742,2021-02-02,Forza Italia,10.2
742,2021-02-02,Fratelli d'Italia,17.1
742,2021-02-02,Alleanza Verdi Sinistra,4.6
742,2021-02-02,Lega,23.9
742,2021-02-02,Movimento 5 Stelle,13.8
742,2021-02-02,+Europa,2.0
742,2021-02-02,Azione,3.3
742,2021-02-02,Italia Viva,2.7
742,2021-02-02,Altri,2.9
741,2021-02-02,Partito Democratico,19.8
741,2021-02-02,Forza Italia,5.8
741,2021-02-02,Fratelli d'Italia,15.9
741,2021-02-02,Alleanza Verdi Sinistra,2.1
741,2021-02-02,Lega,23.3
741,2021-02-02,Movimento 5 Stelle,16.3
741,2021-02-02,+Europa,2.1
741,2021-02-02,Azione,3.6
741,2021-02-02,Italia Viva,3.2
741,2021-02-02,Altri,7.9
740,2021-02-01,Partito Democratico,19.7
740,2021-02-01,Forza Italia,6.0
740,2021-02-01,Fratelli d'Italia,16.7
740,2021-02-01,Alleanza Verdi Sinistra,1.3
740,2021-02-01,Lega,24.2
740,2021-02-01,Movimento 5 Stelle,15.7
740,2021-02-01,+Europa,1.2
740,2021-02-01,Azione,3.5
740,2021-02-01,Italia Viva,3.3
740,2021-02-01,Altri,8.2
738,2021-01-26,Partito Democratico,19.6
738,2021-01-26,Forza Italia,6.3
738,2021-01-26,Fratelli d'Italia,16.3
738,2021-01-26,Alleanza Verdi Sinistra,2.2
738,2021-01-26,Lega,23.5
738,2021-01-26,Movimento 5 Stelle,15.7
738,2021-01-26,+Europa,1.9
738,2021-01-26,Azione,4.0
738,2021-01-26,Italia Viva,3.0
738,2021-01-26,Altri,7.5
737,2021-01-25,Partito Democratico,20.2
737,2021-01-25,Forza Italia,6.5
737,2021-01-25,Fratelli d'Italia,17.3
737,2021-01-25,Alleanza Verdi Sinistra,1.0
737,2021-01-25,Lega,23.8
737,2021-01-25,Movimento 5 Stelle,15.3
737,2021-01-25,+Europa,1.2
737,2021-01-25,Azione,3.3
737,2021-01-25,Italia Viva,3.3
737,2021-01-25,Altri,8.4
736,2021-01-22,Partito Democratico,19.5
736,2021-01-22,Forza Italia,8.0
736,2021-01-22,Fratelli d'Italia,15.5
736,2021-01-22,Alleanza Verdi Sinistra,1.4
736,2021-01-22,Lega,24.8
736,2021-01-22,Movimento 5 Stelle,14.3
736,2021-01-22,+Europa,1.6
736,2021-01-22,Azione,3.5
736,2021-01-22,Italia Viva,2.8
736,2021-01-22,Altri,5.2
735,2021-01-22,Partito Democratico,15.4
735,2021-01-22,Forza Italia,5.4
735,2021-01-22,Fratelli d'Italia,15.9
735,2021-01-22,Lega,21.8
735,2021-01-22,Movimento 5 Stelle,10.1
735,2021-01-22,Azione,3.7
735,2021-01-22,Italia Viva,2.8
735,2021-01-22,Altri,5.0
734,2021-01-19,Partito Democratico,20.1
734,2021-01-19,Forza Italia,6.4
734,2021-01-19,Fratelli d'Italia,16.5
734,2021-01-19,Alleanza Verdi Sinistra,2.0
734,2021-01-19,Lega,22.3
734,2021-01-19,Movimento 5 Stelle,15.8
734,2021-01-19,+Europa,2.2
734,2021-01-19,Azione,4.3
734,2021-01-19,Italia Viva,2.7
734,2021-01-19,Altri,7.7
733,2021-01-12,Partito Democratico,19.6
733,2021-01-12,Forza Italia,6.3
733,2021-01-12,Fratelli d'Italia,16.3
733,2021-01-12,Alleanza Verdi Sinistra,2.2
733,2021-01-12,Lega,23.5
733,2021-01-12,Movimento 5 Stelle,15.7
733,2021-01-12,+Europa,1.9
733,2021-01-12,Azione,4.0
733,2021-01-12,Italia Viva,3.0
733,2021-01-12,Altri,7.5
732,2020-12-30,Partito Democratico,20.5
732,2020-12-30,Forza Italia,7.0
732,2020-12-30,Fratelli d'Italia,15.0
732,2020-12-30,Alleanza Verdi Sinistra,1.6
732,2020-12-30,Lega,23.8
732,2020-12-30,Movimento 5 Stelle,14.5
732,2020-12-30,+Europa,2.1
732,2020-12-30,Azione,3.3
732,2020-12-30,Italia Viva,2.5
732,2020-12-30,Altri,5.7
731,2020-12-22,Partito Democratico,20.4
731,2020-12-22,Forza Italia,6.3
731,2020-12-22,Fratelli d'Italia,16.7
731,2020-12-22,Alleanza Verdi Sinistra,2.0
731,2020-12-22,Lega,23.4
731,2020-12-22,Movimento 5 Stelle,14.3
731,2020-12-22,+Europa,2.4
731,2020-12-22,Azione,3.7
731,2020-12-22,Italia Viva,2.8
731,2020-12-22,Altri,10.0
730,2020-12-21,Partito Democratico,20.3
730,2020-12-21,Forza Italia,6.2
730,2020-12-21,Fratelli d'Italia,16.2
730,2020-12-21,Alleanza Verdi Sinistra,1.1
730,2020-12-21,Lega,25.4
730,2020-12-21,Movimento 5 Stelle,14.3
730,2020-12-21,+Europa,1.4
730,2020-12-21,Azione,3.3
730,2020-12-21,Italia Viva,3.2
730,2020-12-21,Altri,8.5
729,2020-12-21,Partito Democratico,20.6
729,2020-12-21,Forza Italia,8.1
729,2020-12-21,Fratelli d'Italia,17.0
729,2020-12-21,Alleanza Verdi Sinistra,1.6
729,2020-12-21,Lega,23.5
729,2020-12-21,Movimento 5 Stelle,14.2
729,2020-12-21,+Europa,2.0
729,2020-12-21,Azione,3.3
729,2020-12-21,Italia Viva,3.1
729,2020-12-21,Altri,3.4
728,2020-12-21,Partito Democratico,20.2
728,2020-12-21,Forza Italia,9.3
728,2020-12-21,Fratelli d'Italia,16.0
728,2020-12-21,Lega,23.5
728,2020-12-21,Movimento 5 Stelle,16.0
728,2020-12-21,+Europa,1.9
728,2020-12-21,Azione,3.0
728,2020-12-21,Italia Viva,3.0
728,2020-12-21,Altri,2.3
727,2020-12-21,Partito Democratico,20.7
727,2020-12-21,Forza Italia,7.5
727,2020-12-21,Fratelli d'Italia,16.1
727,2020-12-21,Alleanza Verdi Sinistra,1.6
727,2020-12-21,Lega,23.2
727,2020-12-21,Movimento 5 Stelle,15.0
727,2020-12-21,+Europa,1.8
727,2020-12-21,Azione,3.1
727,2020-12-21,Italia Viva,3.1
727,2020-12-21,Altri,4.6
726,2020-12-17,Partito Democratico,19.3
726,2020-12-17,Forza Italia,6.8
726,2020-12-17,Fratelli d'Italia,15.5
726,2020-12-17,Alleanza Verdi Sinistra,1.5
726,2020-12-17,Lega,24.0
726,2020-12-17,Movimento 5 Stelle,14.8
726,2020-12-17,+Europa,2.0
726,2020-12-17,Azione,3.4
726,2020-12-17,Italia Viva,3.7
726,2020-12-17,Altri,6.3
725,2020-12-15,Partito Democratico,20.1
725,2020-12-15,Forza Italia,5.9
725,2020-12-15,Fratelli d'Italia,16.8
725,2020-12-15,Alleanza Verdi Sinistra,2.1
725,2020-12-15,Lega,23.9
725,2020-12-15,Movimento 5 Stelle,14.8
725,2020-12-15,+Europa,2.1
725,2020-12-15,Azione,3.8
725,2020-12-15,Italia Viva,3.1
725,2020-12-15,Altri,7.4
724,2020-12-14,Partito Democratico,20.3
724,2020-12-14,Forza Italia,6.2
724,2020-12-14,Fratelli d'Italia,16.4
724,2020-12-14,Alleanza Verdi Sinistra,1.0
724,2020-12-14,Lega,25.0
724,2020-12-14,Movimento 5 Stelle,14.5
724,2020-12-14,+Europa,1.5
724,2020-12-14,Azione,3.2
724,2020-12-14,Italia Viva,3.2
724,2020-12-14,Altri,7.3
723,2020-12-13,Partito Democratico,20.7
723,2020-12-13,Forza Italia,7.4
723,2020-12-13,Fratelli d'Italia,16.0
723,2020-12-13,Alleanza Verdi Sinistra,1.5
723,2020-12-13,Lega,23.8
723,2020-12-13,Movimento 5 Stelle,14.6
723,2020-12-13,+Europa,1.9
723,2020-12-13,Azione,3.3
723,2020-12-13,Italia Viva,3.0
723,2020-12-13,Altri,4.5
722,2020-12-09,Partito Democratico,20.4
722,2020-12-09,Forza Italia,6.2
722,2020-12-09,Fratelli d'Italia,16.4
722,2020-12-09,Alleanza Verdi Sinistra,2.0
722,2020-12-09,Lega,24.3
722,2020-12-09,Movimento 5 Stelle,14.7
722,2020-12-09,+Europa,2.2
722,2020-12-09,Azione,3.4
722,2020-12-09,Italia Viva,3.2
722,2020-12-09,Altri,7.2
721,2020-12-07,Partito Democratico,20.4
721,2020-12-07,Forza Italia,6.1
721,2020-12-07,Fratelli d'Italia,15.9
721,2020-12-07,Alleanza Verdi Sinistra,1.2
721,2020-12-07,Lega,25.8
721,2020-12-07,Movimento 5 Stelle,14.2
721,2020-12-07,+Europa,1.5
721,2020-12-07,Azione,3.4
721,2020-12-07,Italia Viva,3.1
721,2020-12-07,Altri,8.4
720,2020-12-07,Partito Democratico,20.5
720,2020-12-07,Forza Italia,8.2
720,2020-12-07,Fratelli d'Italia,17.0
720,2020-12-07,Alleanza Verdi Sinistra,1.6
720,2020-12-07,Lega,23.2
720,2020-12-07,Movimento 5 Stelle,14.4
720,2020-12-07,+Europa,1.8
720,2020-12-07,Azione,3.4
720,2020-12-07,Italia Viva,3.1
720,2020-12-07,Altri,3.4
719,2020-12-06,Partito Democratico,20.7
719,2020-12-06,Forza Italia,7.4
719,2020-12-06,Fratelli d'Italia,16.0
719,2020-12-06,Alleanza Verdi Sinistra,1.7
719,2020-12-06,Lega,23.5
719,2020-12-06,Movimento 5 Stelle,14.9
719,2020-12-06,+Europa,2.0
719,2020-12-06,Azione,3.2
719,2020-12-06,Italia Viva,3.1
719,2020-12-06,Altri,4.3
718,2020-12-01,Partito Democratico,19.8
718,2020-12-01,Forza Italia,6.2
718,2020-12-01,Fratelli d'Italia,16.4
718,2020-12-01,Alleanza Verdi Sinistra,5.4
718,2020-12-01,Lega,24.4
718,2020-12-01,Movimento 5 Stelle,15.0
718,2020-12-01,+Europa,2.1
718,2020-12-01,Azione,3.5
718,2020-12-01,Italia Viva,3.0
718,2020-12-01,Altri,7.9
717,2020-12-01,Partito Democratico,20.5
717,2020-12-01,Forza Italia,6.0
717,2020-12-01,Fratelli d'Italia,16.4
717,2020-12-01,Alleanza Verdi Sinistra,5.3
717,2020-12-01,Lega,24.5
717,2020-12-01,Movimento 5 Stelle,16.0
717,2020-12-01,+Europa,2.3
717,2020-12-01,Azione,3.0
717,2020-12-01,Italia Viva,3.0
717,2020-12-01,Altri,6.3
716,2020-11-30,Partito Democratico,20.5
716,2020-11-30,Forza Italia,6.4
716,2020-11-30,Fratelli d'Italia,16.6
716,2020-11-30,Alleanza Verdi Sinistra,1.1
716,2020-11-30,Lega,24.6
716,2020-11-30,Movimento 5 Stelle,14.5
716,2020-11-30,+Europa,1.3
716,2020-11-30,Azione,3.3
716,2020-11-30,Italia Viva,3.1
716,2020-11-30,Altri,6.7
715,2020-11-30,Partito Democratico,20.6
715,2020-11-30,Forza Italia,8.0
715,2020-11-30,Fratelli d'Italia,15.5
715,2020-11-30,Lega,25.5
715,2020-11-30,Movimento 5 Stelle,15.0
715,2020-11-30,+Europa,1.9
715,2020-11-30,Azione,3.0
715,2020-11-30,Italia Viva,2.8
715,2020-11-30,Altri,5.7
714,2020-11-30,Partito Democratico,20.8
714,2020-11-30,Forza Italia,8.2
714,2020-11-30,Fratelli d'Italia,16.9
714,2020-11-30,Alleanza Verdi Sinistra,5.4
714,2020-11-30,Lega,23.0
714,2020-11-30,Movimento 5 Stelle,14.6
714,2020-11-30,+Europa,1.9
714,2020-11-30,Azione,3.3
714,2020-11-30,Italia Viva,3.2
714,2020-11-30,Altri,3.2
713,2020-11-29,Partito Democratico,20.4
713,2020-11-29,Forza Italia,7.1
713,2020-11-29,Fratelli d'Italia,15.9
713,2020-11-29,Alleanza Verdi Sinistra,5.0
713,2020-11-29,Lega,23.0
713,2020-11-29,Movimento 5 Stelle,15.2
713,2020-11-29,+Europa,2.4
713,2020-11-29,Azione,3.2
713,2020-11-29,Italia Viva,3.2
713,2020-11-29,Altri,4.6
712,2020-11-24,Partito Democratico,20.3
712,2020-11-24,Forza Italia,6.4
712,2020-11-24,Fratelli d'Italia,16.2
712,2020-11-24,Alleanza Verdi Sinistra,2.0
712,2020-11-24,Lega,23.3
712,2020-11-24,Movimento 5 Stelle,15.6
712,2020-11-24,+Europa,2.0
712,2020-11-24,Azione,3.6
712,2020-11-24,Italia Viva,2.9
712,2020-11-24,Altri,7.7
711,2020-11-23,Partito Democratico,20.9
711,2020-11-23,Forza Italia,6.1
711,2020-11-23,Fratelli d'Italia,16.2
711,2020-11-23,Alleanza Verdi Sinistra,2.6
711,2020-11-23,Lega,25.1
711,2020-11-23,Movimento 5 Stelle,14.3
711,2020-11-23,+Europa,1.3
711,2020-11-23,Azione,3.3
711,2020-11-23,Italia Viva,2.8
711,2020-11-23,Altri,2.9
710,2020-11-23,Partito Democratico,20.6
710,2020-11-23,Forza Italia,7.9
710,2020-11-23,Fratelli d'Italia,17.1
710,2020-11-23,Alleanza Verdi Sinistra,1.4
710,2020-11-23,Lega,23.2
710,2020-11-23,Movimento 5 Stelle,14.4
710,2020-11-23,+Europa,2.0
710,2020-11-23,Azione,3.5
710,2020-11-23,Italia Viva,3.3
710,2020-11-23,Altri,3.1
709,2020-11-22,Partito Democratico,20.3
709,2020-11-22,Forza Italia,6.9
709,2020-11-22,Fratelli d'Italia,15.4
709,2020-11-22,Alleanza Verdi Sinistra,5.4
709,2020-11-22,Lega,23.4
709,2020-11-22,Movimento 5 Stelle,15.0
709,2020-11-22,+Europa,2.6
709,2020-11-22,Azione,3.2
709,2020-11-22,Italia Viva,3.0
709,2020-11-22,Altri,4.8
708,2020-11-20,Partito Democratico,19.1
708,2020-11-20,Forza Italia,6.6
708,2020-11-20,Fratelli d'Italia,15.5
708,2020-11-20,Lega,23.8
708,2020-11-20,Movimento 5 Stelle,15.5
708,2020-11-20,+Europa,2.0
708,2020-11-20,Azione,3.3
708,2020-11-20,Italia Viva,3.5
708,2020-11-20,Altri,5.4
707,2020-11-17,Partito Democratico,19.9
707,2020-11-17,Forza Italia,6.2
707,2020-11-17,Fratelli d'Italia,16.7
707,2020-11-17,Alleanza Verdi Sinistra,1.8
707,2020-11-17,Lega,23.0
707,2020-11-17,Movimento 5 Stelle,15.3
707,2020-11-17,+Europa,2.4
707,2020-11-17,Azione,3.4
707,2020-11-17,Italia Viva,3.2
707,2020-11-17,Altri,8.1
706,2020-11-16,Partito Democratico,20.5
706,2020-11-16,Forza Italia,5.8
706,2020-11-16,Fratelli d'Italia,16.2
706,2020-11-16,Alleanza Verdi Sinistra,1.3
706,2020-11-16,Lega,24.9
706,2020-11-16,Movimento 5 Stelle,14.6
706,2020-11-16,+Europa,1.7
706,2020-11-16,Azione,3.1
706,2020-11-16,Italia Viva,3.0
706,2020-11-16,Altri,6.9
705,2020-11-16,Partito Democratico,20.7
705,2020-11-16,Forza Italia,7.9
705,2020-11-16,Fratelli d'Italia,17.1
705,2020-11-16,Alleanza Verdi Sinistra,4.8
705,2020-11-16,Lega,23.4
705,2020-11-16,Movimento 5 Stelle,14.5
705,2020-11-16,+Europa,1.9
705,2020-11-16,Azione,3.3
705,2020-11-16,Italia Viva,3.4
705,2020-11-16,Altri,3.0
704,2020-11-16,Partito Democratico,20.8
704,2020-11-16,Forza Italia,6.9
704,2020-11-16,Fratelli d'Italia,15.7
704,2020-11-16,Alleanza Verdi Sinistra,1.7
704,2020-11-16,Lega,23.8
704,2020-11-16,Movimento 5 Stelle,15.4
704,2020-11-16,+Europa,2.2
704,2020-11-16,Azione,2.9
704,2020-11-16,Italia Viva,3.0
704,2020-11-16,Altri,4.2
703,2020-11-10,Partito Democratico,20.4
703,2020-11-10,Forza Italia,6.0
703,2020-11-10,Fratelli d'Italia,16.1
703,2020-11-10,Alleanza Verdi Sinistra,2.0
703,2020-11-10,Lega,23.3
703,2020-11-10,Movimento 5 Stelle,14.9
703,2020-11-10,+Europa,2.6
703,2020-11-10,Azione,3.1
703,2020-11-10,Italia Viva,3.5
703,2020-11-10,Altri,8.1
702,2020-11-08,Partito Democratico,20.9
702,2020-11-08,Forza Italia,6.4
702,2020-11-08,Fratelli d'Italia,16.1
702,2020-11-08,Lega,24.0
702,2020-11-08,Movimento 5 Stelle,16.0
702,2020-11-08,+Europa,2.2
702,2020-11-08,Azione,2.8
702,2020-11-08,Italia Viva,3.0
702,2020-11-08,Altri,5.3
701,2020-11-04,Partito Democratico,20.5
701,2020-11-04,Forza Italia,6.0
701,2020-11-04,Fratelli d'Italia,16.4
701,2020-11-04,Alleanza Verdi Sinistra,5.3
701,2020-11-04,Lega,24.5
701,2020-11-04,Movimento 5 Stelle,16.0
701,2020-11-04,+Europa,2.3
701,2020-11-04,Azione,3.0
701,2020-11-04,Italia Viva,3.0
701,2020-11-04,Altri,3.1
700,2020-11-04,Partito Democratico,20.8
700,2020-11-04,Forza Italia,6.2
700,2020-11-04,Fratelli d'Italia,15.7
700,2020-11-04,Alleanza Verdi Sinistra,1.7
700,2020-11-04,Lega,23.8
700,2020-11-04,Movimento 5 Stelle,15.0
700,2020-11-04,+Europa,2.4
700,2020-11-04,Azione,3.2
